epoch, auc score
235, 0.8440637130236917
236, 0.8445991165841253
237, 0.8441975639138001
238, 0.8447329674742339
239, 0.8448668183643422
240, 0.8444652656940169
241, 0.8436621603533664
242, 0.8433944585731495
243, 0.8440637130236915
244, 0.8427252041226073
245, 0.8428590550127159
246, 0.8444652656940169
247, 0.843528309463258
248, 0.8432606076830411
249, 0.843528309463258
250, 0.8444652656940168
251, 0.8451345201445589
252, 0.8436621603533664
253, 0.8445991165841252
254, 0.843528309463258
255, 0.8429929059028243
256, 0.8424575023423906
257, 0.8436621603533664
258, 0.8440637130236917
259, 0.8429929059028243
260, 0.8443314148039084
261, 0.8445991165841253
262, 0.8450006692544506
263, 0.8448668183643421
264, 0.8436621603533664
265, 0.8445991165841253
266, 0.8440637130236917
267, 0.8439298621335832
